Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
0:00:00,1.5,945,-200,4.8,755,50,935,68,1553,663,26.1,39.0
1:00:00,1.2,880,-200,2.9,649,30,1056,48,1465,529,26.8,42.4
2:00:00,0.8,837,-200,2.2,597,-200,1129,-200,1414,478,28.4,44.0
3:00:00,-200,822,-200,1.8,569,14,1204,22,1396,429,28.8,46.0
4:00:00,-200,860,-200,2.5,623,51,1097,59,1466,552,27.9,49.6
5:00:00,-200,1023,-200,6.8,847,120,830,102,1663,916,24.1,52.2
6:00:00,-200,1150,-200,11.2,1020,180,686,116,1842,1169,21.0,53.5
7:00:00,-200,1088,-200,9.7,965,168,734,109,1744,1049,18.4,53.1
8:00:00,-200,993,-200,7.2,866,111,832,98,1637,823,16.9,56.8
9:00:00,-200,962,-200,6.8,849,111,861,97,1559,804,15.5,63.5
10:00:00,-200,974,-200,8.1,905,97,838,97,1596,805,14.3,64.9
11:00:00,-200,998,-200,8.3,913,90,834,90,1635,826,14.7,65.3
12:00:00,-200,964,-200,8.6,923,87,834,92,1590,782,13.3,61.6
13:00:00,-200,903,-200,5.3,780,67,975,76,1464,593,12.6,52.5
14:00:00,-200,973,-200,8.1,903,84,866,97,1563,698,11.5,43.5
15:00:00,-200,976,-200,8.2,907,86,867,101,1546,719,10.1,38.9
16:00:00,-200,1026,-200,12.0,1048,124,767,118,1651,912,9.8,33.4
17:00:00,-200,1163,-200,17.6,1227,144,659,129,1931,1129,9.0,34.6
18:00:00,-200,1082,-200,14.5,1134,130,709,131,1763,1089,7.9,36.3
19:00:00,-200,1029,-200,11.8,1042,122,756,130,1697,1062,9.5,34.5
20:00:00,-200,991,-200,9.4,953,82,815,106,1616,924,13.2,34.1
21:00:00,-200,950,-200,7.0,856,62,881,92,1549,780,16.9,33.1
22:00:00,-200,997,-200,8.0,898,65,813,97,1613,856,20.8,41.0
23:00:00,-200,912,-200,6.0,810,52,873,80,1511,861,24.3,46.2
0:00:00,-200,861,-200,4.3,729,22,942,40,1479,684,26.7,53.9
1:00:00,-200,838,-200,4.1,719,27,949,49,1466,707,27.1,58.8
2:00:00,-200,784,-200,2.0,587,-200,1128,-200,1392,554,28.3,60.0
3:00:00,-200,800,-200,2.4,615,29,1064,46,1396,614,27.8,64.2
4:00:00,-200,825,-200,2.7,634,29,1035,37,1402,606,26.2,65.5
5:00:00,-200,996,-200,6.9,853,135,796,92,1621,1023,22.7,65.9
6:00:00,-200,1086,-200,9.2,947,181,724,115,1724,1134,20.2,72.1
7:00:00,-200,1041,-200,9.6,962,119,728,102,1694,936,17.3,78.2
8:00:00,-200,991,-200,9.1,944,116,765,104,1608,868,16.1,80.9
9:00:00,-200,999,-200,9.3,953,143,780,109,1600,879,14.6,79.1
10:00:00,-200,981,-200,8.5,918,126,839,108,1572,785,13.7,73.2
11:00:00,-200,926,-200,6.9,853,94,894,90,1478,651,12.4,76.1
12:00:00,-200,939,-200,6.9,853,96,890,81,1528,679,11.9,74.6
13:00:00,-200,915,-200,6.4,828,90,928,87,1474,630,10.4,64.5
14:00:00,-200,883,-200,6.2,820,93,942,82,1413,594,8.9,49.3
15:00:00,-200,926,-200,7.3,869,101,925,99,1470,655,8.2,41.2
16:00:00,-200,989,-200,10.7,1004,123,818,119,1577,783,7.7,33.2
17:00:00,-200,1003,-200,11.9,1045,136,781,128,1602,865,7.2,26.2
18:00:00,-200,933,-200,10.6,1001,109,819,111,1536,776,7.5,18.1
19:00:00,-200,912,-200,9.3,951,124,846,114,1479,861,8.7,15.3
20:00:00,-200,888,-200,6.7,843,82,892,100,1438,729,12.0,14.4
21:00:00,-200,858,-200,7.2,866,69,874,88,1421,715,15.4,16.0
22:00:00,-200,837,-200,5.9,809,60,940,78,1355,615,18.8,21.6
23:00:00,-200,902,-200,8.7,929,90,835,101,1482,824,22.2,18.3
0:00:00,-200,860,-200,6.8,847,58,873,77,1426,748,24.7,22.8
1:00:00,-200,794,-200,3.8,698,53,999,78,1336,767,25.0,35.9
2:00:00,-200,742,-200,2.2,602,-200,1156,-200,1283,513,25.9,34.6
3:00:00,-200,779,-200,3.2,663,45,1022,65,1337,671,25.6,38.2
4:00:00,-200,798,-200,3.9,706,61,977,74,1363,798,25.1,41.7
5:00:00,-200,851,-200,6.3,827,76,875,83,1449,912,22.1,44.9
6:00:00,-200,1048,-200,13.6,1105,144,670,96,1726,1151,19.1,49.4
7:00:00,-200,1210,-200,26.7,1472,221,515,120,2112,1525,16.7,50.1
8:00:00,-200,1172,-200,22.8,1372,282,575,147,1964,1465,15.5,56.4
9:00:00,-200,1026,-200,16.2,1186,235,719,148,1662,1138,13.3,55.2
10:00:00,-200,914,-200,10.4,994,113,872,91,1481,763,12.1,56.3
11:00:00,-200,938,-200,11.3,1025,93,829,94,1517,753,11.8,59.7
12:00:00,-200,908,-200,9.6,962,88,877,95,1409,665,11.6,58.6
13:00:00,-200,892,-200,7.8,889,87,909,92,1383,597,11.8,50.0
14:00:00,-200,949,-200,10.7,1003,109,830,113,1473,730,12.3,38.4
15:00:00,-200,956,-200,10.8,1007,106,838,111,1464,730,12.2,-200
16:00:00,-200,1070,-200,17.3,1218,182,704,166,1697,1108,12.1,30.6
17:00:00,-200,1103,-200,17.7,1232,-200,679,-200,1732,1085,11.8,33.3
18:00:00,-200,1074,-200,15.5,1166,144,687,143,1713,1013,11.9,31.8
19:00:00,-200,1086,-200,13.6,1105,144,710,131,1682,1109,12.2,29.9
20:00:00,-200,960,-200,9.6,964,84,780,102,1532,913,12.8,31.5
21:00:00,-200,974,-200,9.5,958,74,783,94,1528,908,13.4,28.1
22:00:00,-200,939,-200,8.5,918,80,805,96,1472,923,14.5,35.3
23:00:00,-200,954,-200,9.0,940,78,776,88,1518,959,15.8,43.6
0:00:00,-200,925,-200,7.8,890,50,808,72,1480,898,17.5,48.8
1:00:00,-200,797,-200,2.6,624,18,1074,33,1276,546,19.5,49.3
2:00:00,-200,787,-200,2.4,610,-200,1087,-200,1259,543,21.2,50.9
3:00:00,-200,774,-200,1.9,577,21,1158,33,1265,488,21.7,55.9
4:00:00,-200,838,-200,3.7,693,62,995,60,1371,704,20.5,55.9
5:00:00,-200,918,-200,7.1,860,74,807,72,1488,943,18.2,55.8
6:00:00,-200,1125,-200,16.6,1199,171,601,97,1850,1304,16.2,57.3
7:00:00,-200,1281,-200,26.6,1469,287,491,136,2179,1669,15.0,57.9
8:00:00,-200,1145,-200,17.9,1238,230,600,140,1809,1507,14.1,59.4
9:00:00,-200,1088,-200,17.9,1238,261,654,171,1709,1359,13.2,68.9
10:00:00,-200,1043,-200,14.0,1117,178,742,150,1586,1076,13.5,75.3
11:00:00,-200,998,-200,10.1,981,116,786,117,1480,797,13.6,73.1
12:00:00,-200,998,-200,9.5,958,96,800,106,1484,677,13.6,66.1
13:00:00,-200,960,-200,7.1,860,83,887,95,1417,559,13.4,58.5
14:00:00,-200,1062,-200,12.3,1060,120,725,137,1601,830,13.2,48.6
15:00:00,-200,1050,-200,11.7,1039,108,756,129,1558,734,13.0,51.5
16:00:00,-200,1096,-200,12.8,1078,115,713,135,1600,801,12.6,48.6
17:00:00,-200,1081,-200,14.0,1117,102,689,127,1668,828,13.1,35.4
18:00:00,-200,1096,-200,13.9,1112,118,687,122,1694,865,12.4,35.3
19:00:00,-200,1051,-200,11.7,1039,107,720,118,1641,916,13.3,35.0
20:00:00,-200,1106,-200,13.8,1109,129,658,135,1752,1106,14.0,35.5
21:00:00,-200,1177,-200,14.8,1142,133,601,134,1868,1226,15.4,34.1
22:00:00,-200,1111,-200,11.9,1046,98,651,105,1754,1106,17.0,40.0
23:00:00,-200,1083,-200,11.1,1019,110,677,104,1720,1087,18.6,47.8
0:00:00,-200,1005,-200,8.0,900,62,747,81,1620,1000,21.5,51.4
1:00:00,-200,942,-200,5.6,791,55,841,69,1551,859,21.3,56.1
2:00:00,-200,907,-200,7.1,863,-200,782,-200,1669,919,23.1,54.7
3:00:00,-200,867,-200,3.5,680,35,932,51,1477,777,22.1,53.3
4:00:00,-200,882,-200,4.1,716,52,894,52,1494,790,21.5,55.4
5:00:00,-200,894,-200,4.9,761,36,862,48,1504,768,19.3,56.0
6:00:00,-200,1263,-200,19.4,1279,182,559,105,2132,1388,17.3,53.4
7:00:00,-200,1380,-200,26.3,1463,297,470,150,2322,1691,16.0,51.8
8:00:00,-200,1333,-200,22.0,1350,237,511,160,2186,1655,15.6,49.7
9:00:00,-200,1264,-200,18.1,1244,235,584,167,1972,1496,14.8,55.9
10:00:00,-200,1115,-200,12.1,1053,158,686,141,1722,1086,13.8,50.1
11:00:00,-200,1078,-200,9.4,956,89,742,104,1628,763,13.1,51.8
12:00:00,-200,1055,-200,10.1,980,80,742,101,1610,688,13.3,50.4
13:00:00,-200,1031,-200,10.5,995,93,752,118,1580,694,13.3,49.9
14:00:00,-200,1033,-200,10.8,1006,96,749,121,1564,725,13.1,47.3
15:00:00,-200,1043,-200,9.6,962,98,777,124,1554,686,12.2,51.6
16:00:00,-200,1118,-200,13.0,1084,104,684,127,1723,838,11.6,56.2
17:00:00,-200,1137,-200,15.5,1165,121,649,137,1840,974,12.9,57.8
18:00:00,-200,1153,-200,16.5,1194,116,628,137,1874,1038,12.8,46.2
19:00:00,-200,1145,-200,14.5,1134,121,647,135,1828,1108,13.5,36.6
20:00:00,-200,1149,-200,13.2,1092,114,667,118,1808,1135,14.7,37.1
21:00:00,-200,1149,-200,14.8,1143,112,620,111,1827,1143,15.9,37.4
22:00:00,-200,1052,-200,10.7,1002,81,716,85,1667,908,18.3,43.5
23:00:00,-200,-200,-200,-200.0,-200,220,-200,158,-200,-200,19.8,49.8
0:00:00,-200,935,-200,6.4,832,81,809,77,1566,778,21.6,51.0
1:00:00,-200,935,-200,5.5,787,43,864,56,1588,728,23.3,51.6
2:00:00,-200,930,-200,5.2,772,-200,854,-200,1613,728,23.8,52.1
3:00:00,-200,880,-200,3.9,704,26,913,37,1529,676,22.8,55.6
4:00:00,-200,916,-200,4.7,748,40,878,49,1559,742,22.8,55.9
5:00:00,0.8,975,-200,7.3,871,72,771,71,1666,942,20.9,62.1
6:00:00,1.2,948,-200,6.4,829,68,801,71,1600,926,18.6,68.9
7:00:00,1,1069,-200,9.2,947,89,728,86,1763,1039,17.2,68.0
8:00:00,1.5,1210,-200,12.5,1067,151,642,125,1879,1158,15.3,71.9
9:00:00,2.8,1272,-200,15.7,1170,215,620,160,1957,1347,14.2,74.5
10:00:00,3.4,1240,-200,15.9,1175,196,614,174,1895,1262,13.8,71.0
11:00:00,3.3,1171,-200,14.6,1135,161,654,146,1797,1073,13.3,67.6
12:00:00,2.9,1072,-200,11.7,1039,120,745,127,1611,817,12.6,64.4
13:00:00,2.2,970,-200,7.4,873,88,859,114,1423,606,12.8,61.7
14:00:00,1.6,938,-200,6.1,816,38,917,65,1418,506,12.8,51.9
15:00:00,0.9,976,-200,6.9,852,47,866,77,1467,559,12.0,43.5
16:00:00,1.1,958,-200,6.2,820,40,886,68,1452,530,10.6,38.8
17:00:00,1,1014,-200,8.1,903,58,816,92,1554,612,10.9,35.5
18:00:00,1.3,1091,-200,10.2,987,71,737,104,1711,774,10.3,32.9
19:00:00,1.6,1080,-200,10.7,1004,90,724,114,1704,899,11.8,33.0
20:00:00,1.8,1128,-200,13.0,1082,95,675,105,1817,1066,14.1,32.2
21:00:00,2.2,1105,-200,11.4,1027,85,684,85,1758,1040,16.5,34.4
22:00:00,1.8,1141,-200,13.3,1095,119,642,92,1816,1139,20.2,37.6
23:00:00,2.3,1104,-200,11.2,1020,106,681,82,1771,1086,21.7,43.4
0:00:00,2,1065,-200,9.8,970,77,698,70,1724,1049,23.5,47.9
1:00:00,1.8,971,-200,6.2,821,28,820,40,1637,811,23.5,52.6
2:00:00,0.9,891,-200,3.6,691,-200,941,-200,1553,629,25.5,58.5
3:00:00,0.5,936,-200,4.0,713,21,883,26,1584,723,25.5,62.8
4:00:00,0.6,845,-200,2.6,625,17,993,21,1513,646,22.9,65.0
5:00:00,0.4,872,-200,2.6,627,24,997,30,1530,670,21.3,61.2
6:00:00,0.4,903,-200,2.9,648,19,975,21,1559,603,20.1,66.1
7:00:00,0.4,971,-200,4.2,722,39,876,35,1624,687,18.6,69.8
8:00:00,0.8,1006,-200,5.5,789,46,824,36,1657,733,17.4,61.0
9:00:00,0.8,1012,-200,5.8,804,53,832,48,1638,766,16.4,64.5
10:00:00,0.9,975,-200,4.5,737,32,896,39,1531,621,16.3,67.9
11:00:00,0.7,944,-200,4.3,730,30,933,34,1495,560,16.0,64.3
12:00:00,0.6,857,-200,3.5,685,24,1055,33,1331,451,15.6,62.7
13:00:00,0.5,824,-200,3.5,683,34,1119,42,1270,393,15.4,53.9
14:00:00,0.6,868,-200,3.9,707,63,1063,85,1325,417,15.2,44.6
15:00:00,0.7,908,-200,4.7,748,69,1020,92,1373,451,14.5,36.7
16:00:00,0.9,912,-200,5.3,776,61,991,84,1379,461,15.0,30.6
17:00:00,0.9,986,-200,6.4,830,73,906,100,1482,536,14.2,27.6
18:00:00,1.2,1037,-200,8.0,900,75,817,95,1584,619,14.0,25.5
19:00:00,1.4,1088,-200,9.2,948,69,743,77,1667,766,15.4,23.2
20:00:00,1.5,1093,-200,9.1,944,71,711,85,1655,785,17.8,22.9
21:00:00,1.7,1142,-200,9.1,945,73,682,83,1736,793,19.4,24.6
22:00:00,1.7,1170,-200,9.5,959,86,666,88,1798,838,21.4,29.7
23:00:00,1.7,1142,-200,9.1,945,65,672,68,1775,799,22.9,36.0
0:00:00,1.9,986,-200,5.0,762,74,821,97,1573,553,24.2,41.9
1:00:00,1.2,942,-200,3.7,696,45,916,51,1542,465,24.5,47.6
2:00:00,0.7,882,-200,2.2,595,-200,1097,-200,1463,406,23.1,49.6
3:00:00,0.3,854,-200,1.6,553,2,1203,5,1418,396,23.3,51.6
4:00:00,0.2,910,-200,2.7,630,29,1061,35,1504,468,23.2,56.9
5:00:00,0.4,1005,-200,5.6,791,42,829,56,1650,638,22.7,58.0
6:00:00,0.8,1193,-200,13.0,1085,146,610,110,1947,1097,21.0,58.0
7:00:00,1.9,1297,-200,17.8,1233,-200,544,-200,2129,1248,19.5,59.6
8:00:00,-200,1180,-200,11.5,1031,163,633,124,1866,1067,18.8,65.4
9:00:00,1.9,1134,-200,11.1,1017,144,689,115,1774,964,17.7,68.9
10:00:00,1.9,1113,-200,11.0,1013,125,702,119,1781,903,16.7,70.9
11:00:00,1.9,1084,-200,10.7,1004,90,706,107,1761,839,15.9,69.2
12:00:00,1.7,1009,-200,8.5,921,76,778,99,1635,692,15.1,64.3
13:00:00,1.4,1002,-200,8.7,928,73,798,95,1636,629,15.3,54.3
14:00:00,1.2,1007,-200,9.4,956,73,763,105,1654,666,13.1,42.2
15:00:00,1.4,996,-200,9.5,959,80,779,117,1636,684,13.3,34.7
16:00:00,1.4,1050,-200,12.9,1082,121,705,157,1731,816,12.4,27.3
17:00:00,1.9,1100,-200,13.7,1107,129,676,173,1801,876,12.9,20.8
18:00:00,2.2,1085,-200,12.2,1057,103,689,139,1775,836,11.9,17.9
19:00:00,1.9,1079,-200,11.8,1042,87,697,116,1773,846,13.4,16.0
20:00:00,1.7,1086,-200,9.9,974,58,707,91,1733,795,16.1,15.1
21:00:00,1.2,1092,-200,10.7,1005,64,669,98,1746,836,17.9,15.6
22:00:00,0.3,1097,-200,9.4,956,58,708,93,1724,818,18.2,20.6
23:00:00,0.1,1075,-200,8.1,904,44,720,74,1692,777,16.0,28.0
0:00:00,0.1,1008,-200,6.6,838,28,774,50,1640,733,17.6,38.8
1:00:00,-200,895,-200,3.3,672,19,941,36,1469,703,20.9,42.9
2:00:00,-200,838,-200,1.7,559,-200,1186,-200,1428,559,24.1,45.0
3:00:00,-200,866,-200,2.3,603,48,1077,55,1459,589,22.9,49.6
4:00:00,-200,872,-200,2.5,617,77,1026,86,1456,585,22.2,48.0
5:00:00,-200,922,-200,3.2,664,110,973,137,1503,644,21.3,51.4
6:00:00,-200,1362,-200,19.3,1277,282,529,140,2188,1392,20.1,53.7
7:00:00,-200,1349,-200,21.3,1333,275,487,142,2256,1533,18.8,56.8
8:00:00,-200,1298,-200,17.2,1215,253,539,185,2068,1404,18.2,61.9
9:00:00,-200,1234,-200,15.2,1154,211,596,173,1965,1204,17.4,61.8
10:00:00,-200,1147,-200,10.6,999,176,697,158,1788,915,17.0,64.3
11:00:00,-200,1173,-200,12.3,1061,153,650,127,1858,940,16.2,68.4
12:00:00,-200,1118,-200,10.5,995,144,689,111,1779,863,15.3,62.6
13:00:00,-200,1078,-200,9.3,951,127,722,114,1718,747,15.2,51.0
14:00:00,-200,1076,-200,9.3,951,112,730,109,1675,704,13.9,40.3
15:00:00,-200,1103,-200,11.0,1014,-200,684,-200,1749,791,13.6,31.3
16:00:00,-200,1117,-200,12.1,1052,148,671,137,1780,824,13.7,24.7
17:00:00,-200,1166,-200,13.7,1108,140,622,134,1854,913,13.7,22.6
18:00:00,-200,1157,-200,12.9,1082,125,631,114,1854,907,14.1,21.7
19:00:00,-200,1136,-200,10.3,990,111,672,100,1807,918,14.8,17.9
20:00:00,-200,1122,-200,9.5,959,102,685,92,1798,914,16.0,20.0
21:00:00,-200,1121,-200,10.3,989,108,659,97,1821,955,18.4,19.4
22:00:00,-200,1150,-200,11.2,1020,132,645,111,1835,1063,20.4,24.4
23:00:00,-200,1074,-200,9.2,949,104,678,89,1751,982,21.3,29.3
0:00:00,-200,1039,-200,8.0,899,92,714,87,1717,914,20.4,35.2
1:00:00,-200,963,-200,5.8,804,78,791,69,1658,861,21.1,38.7
2:00:00,-200,889,-200,4.0,710,-200,889,-200,1566,713,21.5,44.5
3:00:00,-200,868,-200,3.0,652,-200,962,-200,1526,740,21.7,48.6
4:00:00,-200,877,-200,3.0,654,-200,987,-200,1529,801,21.0,52.2
5:00:00,-200,1056,-200,7.8,893,-200,733,-200,1743,1132,20.4,53.4
6:00:00,-200,1288,-200,19.3,1278,-200,521,-200,2182,1473,19.4,58.4
7:00:00,-200,1381,-200,26.0,1454,-200,455,-200,2404,1607,18.8,63.5
8:00:00,-200,1113,-200,10.6,1001,-200,663,-200,1783,1146,18.2,65.9
9:00:00,-200,1062,-200,8.2,909,-200,764,-200,1687,867,17.7,67.1
10:00:00,-200,1094,-200,9.9,976,-200,719,-200,1753,869,17.7,68.6
11:00:00,-200,1050,-200,8.6,923,-200,747,-200,1662,744,17.1,66.7
12:00:00,-200,1056,-200,8.7,926,-200,748,-200,1643,702,16.8,61.6
13:00:00,-200,944,-200,6.0,814,-200,852,-200,1489,554,16.6,51.0
14:00:00,-200,1003,-200,8.0,901,-200,813,-200,1589,661,16.1,42.5
15:00:00,-200,1018,-200,7.6,881,-200,828,-200,1590,630,16.2,33.5
16:00:00,-200,1108,-200,10.7,1003,-200,727,-200,1710,803,16.3,28.1
17:00:00,-200,1049,-200,8.7,927,-200,750,-200,1659,727,16.1,25.5
18:00:00,-200,1078,-200,8.0,897,-200,732,-200,1751,894,16.1,23.4
19:00:00,-200,999,-200,7.2,867,-200,785,-200,1644,864,16.5,21.9
20:00:00,-200,943,-200,5.7,798,-200,846,-200,1571,743,17.4,21.7
21:00:00,-200,987,-200,5.5,790,-200,838,-200,1608,830,18.4,21.8
22:00:00,-200,939,-200,4.6,743,-200,894,-200,1539,675,19.1,25.6
23:00:00,-200,1015,-200,6.6,840,-200,783,-200,1664,839,21.2,32.5
0:00:00,-200,935,-200,4.5,737,-200,869,-200,1548,758,22.3,42.5
1:00:00,-200,908,-200,3.8,700,-200,922,-200,1547,644,23.7,48.3
2:00:00,-200,853,-200,2.3,605,-200,1032,-200,1488,615,23.1,60.5
3:00:00,-200,851,-200,2.1,592,-200,1054,-200,1482,578,25.7,67.6
4:00:00,-200,957,-200,3.9,705,-200,857,-200,1578,843,24.3,68.3
5:00:00,-200,1059,-200,6.5,836,-200,742,-200,1675,1113,21.9,68.3
6:00:00,-200,1261,-200,14.5,1134,-200,557,-200,2015,1388,19.7,67.9
7:00:00,-200,1215,-200,15.1,1150,-200,574,-200,1962,1310,18.7,65.8
8:00:00,-200,1097,-200,9.0,940,-200,676,-200,1727,1056,17.8,66.9
9:00:00,-200,1135,-200,11.4,1030,-200,662,-200,1789,1104,17.3,67.3
10:00:00,-200,1117,-200,11.2,1020,104,706,115,1731,973,16.5,67.1
11:00:00,-200,1108,-200,10.2,985,98,727,108,1708,1001,16.3,65.6
12:00:00,-200,1038,-200,8.2,906,66,808,86,1567,747,16.5,65.6
13:00:00,-200,985,-200,6.6,838,60,850,84,1541,653,16.6,64.4
14:00:00,-200,1100,-200,6.4,832,85,767,97,1695,934,16.2,62.0
15:00:00,-200,1067,-200,7.0,855,90,748,102,1700,811,15.9,57.0
16:00:00,-200,1140,-200,9.6,963,122,669,102,1815,918,15.8,51.3
17:00:00,-200,1113,-200,9.4,954,117,682,99,1801,899,15.8,46.0
18:00:00,-200,1124,-200,10.2,984,115,678,97,1826,902,15.6,40.2
19:00:00,-200,1056,-200,7.7,886,127,732,101,1721,900,15.2,35.9
20:00:00,-200,1002,-200,5.4,783,79,805,92,1623,875,14.5,35.1
21:00:00,-200,971,-200,5.5,789,61,816,70,1594,879,15.2,38.4
22:00:00,-200,1001,-200,5.7,799,67,829,72,1619,859,15.9,45.9
23:00:00,-200,1058,-200,7.2,867,93,731,80,1685,1048,17.5,53.0
0:00:00,-200,1030,-200,6.8,848,77,734,71,1691,1048,18.1,57.6
1:00:00,-200,950,-200,5.0,762,60,827,69,1616,959,18.6,60.8
2:00:00,-200,912,-200,4.1,716,-200,875,-200,1586,898,16.2,65.6
3:00:00,-200,893,-200,3.4,676,45,930,55,1567,859,15.4,63.8
4:00:00,-200,938,-200,4.4,734,65,847,57,1607,947,14.4,63.4
5:00:00,0.7,1065,-200,7.7,889,94,722,56,1760,1081,13.8,63.5
6:00:00,1.2,1240,-200,13.6,1102,205,588,72,1989,1257,13.9,64.8
7:00:00,2.3,1307,-200,19.1,1270,240,516,84,2191,1404,14.2,64.8
8:00:00,3,1229,-200,16.3,1188,237,557,97,2033,1412,14.1,65.3
9:00:00,2.9,1220,-200,14.2,1122,245,601,107,1974,1428,14.4,65.9
10:00:00,2.6,1218,-200,15.6,1168,206,607,117,2000,1451,14.6,64.0
11:00:00,2.6,1171,-200,14.4,1129,156,631,120,1911,1346,14.4,66.2
12:00:00,2.6,1067,-200,10.5,995,126,717,110,1730,1093,14.4,62.4
13:00:00,2.1,1054,-200,10.2,985,108,735,104,1742,940,14.1,59.7
14:00:00,1.7,1051,-200,10.7,1003,102,711,110,1715,909,13.7,54.0
15:00:00,1.9,1103,-200,11.6,1035,110,672,111,1834,1005,13.9,47.5
16:00:00,2.5,970,-200,7.9,894,57,761,64,1649,756,13.8,42.6
17:00:00,1.1,1100,-200,11.7,1038,109,668,92,1873,1080,13.9,35.0
18:00:00,2.1,1129,-200,14.6,1137,151,606,114,1952,1220,14.1,35.6
19:00:00,2.6,1126,-200,13.2,1089,153,620,116,1886,1208,15.0,32.1
20:00:00,2.6,1019,-200,9.8,971,103,692,94,1760,1057,16.4,34.5
21:00:00,1.7,1011,-200,8.8,930,76,728,77,1723,1009,17.8,35.7
22:00:00,1.5,1039,-200,10.4,991,93,685,74,1820,1088,20.8,41.6
23:00:00,1.8,974,-200,8.5,920,75,718,62,1755,1062,21.6,47.8
0:00:00,1.4,925,-200,6.4,831,57,789,57,1662,975,23.1,54.9
1:00:00,1.2,810,-200,3.4,674,32,976,45,1530,793,23.6,58.0
2:00:00,0.7,800,-200,2.6,627,-200,1032,-200,1519,787,25.1,61.3
3:00:00,0.6,813,-200,2.9,645,42,990,49,1530,802,24.7,63.4
4:00:00,0.7,788,-200,2.3,604,37,1068,45,1507,754,24.2,66.1
5:00:00,0.5,815,-200,3.3,670,44,971,44,1538,774,22.7,66.4
6:00:00,0.6,868,-200,5.1,771,51,840,43,1608,860,19.6,67.0
7:00:00,0.9,951,-200,7.7,886,74,742,51,1705,988,17.6,68.6
8:00:00,1.2,1075,-200,10.5,996,115,649,84,1838,1113,16.2,72.4
9:00:00,2,1058,-200,10.9,1012,109,676,96,1782,1063,15.2,73.8
10:00:00,1.9,1012,-200,8.4,914,80,760,88,1653,858,14.5,67.5
11:00:00,1.7,929,-200,6.0,811,57,862,67,1541,642,14.3,68.0
12:00:00,1.2,902,-200,6.0,813,56,875,64,1518,588,14.7,63.9
13:00:00,1.1,836,-200,4.7,750,43,960,54,1390,484,13.4,59.8
14:00:00,1,858,-200,5.3,776,43,947,56,1431,498,14.2,56.6
15:00:00,1,886,-200,5.8,803,51,939,68,1460,538,13.7,49.4
16:00:00,1,974,-200,6.5,833,46,864,67,1577,565,13.7,44.2
17:00:00,1.2,1008,-200,8.4,915,71,783,95,1643,672,12.9,39.6
18:00:00,1.6,990,-200,8.3,912,65,777,86,1648,689,13.2,35.8
19:00:00,1.6,981,-200,8.4,917,78,740,93,1649,714,14.4,33.4
20:00:00,1.6,954,-200,6.4,828,51,793,68,1589,631,15.3,35.3
21:00:00,1.3,1030,-200,10.3,988,84,686,95,1751,829,17.7,34.9
22:00:00,1.9,1033,-200,10.9,1011,89,681,93,1768,875,19.6,39.3
23:00:00,1.9,963,-200,7.4,872,65,767,69,1617,803,18.1,46.4
0:00:00,1.5,918,-200,5.8,805,43,816,55,1571,759,18.0,52.7
1:00:00,1.1,868,-200,4.5,736,32,894,39,1548,638,18.6,61.0
2:00:00,0.8,886,-200,4.6,744,-200,869,-200,1590,700,18.3,65.4
3:00:00,0.9,813,-200,2.4,609,22,1017,33,1473,615,18.3,65.2
4:00:00,0.6,815,-200,2.4,616,21,1080,29,1532,596,18.3,65.6
5:00:00,0.6,815,-200,2.6,627,27,1049,36,1518,650,18.5,67.9
6:00:00,0.7,835,-200,2.8,638,31,1024,38,1506,655,17.1,64.5
7:00:00,0.6,921,-200,4.5,738,46,901,47,1585,779,16.4,63.6
8:00:00,1,963,-200,5.2,774,62,839,64,1621,758,15.2,65.2
9:00:00,1.2,935,-200,4.2,724,43,936,49,1574,598,14.6,70.8
10:00:00,1,1007,-200,4.8,751,53,849,64,1649,643,13.5,69.2
11:00:00,1.3,1032,-200,4.6,744,87,813,79,1695,778,13.0,70.9
12:00:00,1.4,901,-200,3.6,689,36,964,45,1543,522,13.0,66.3
13:00:00,0.8,851,-200,2.6,627,21,1129,30,1433,419,11.6,58.9
14:00:00,0.6,877,-200,3.0,655,27,1061,35,1471,444,12.5,51.6
15:00:00,0.7,909,-200,3.6,690,29,1039,37,1488,474,11.5,42.1
16:00:00,0.8,908,-200,4.1,715,38,988,46,1479,495,10.2,39.0
17:00:00,0.9,926,-200,5.0,763,41,949,54,1491,504,11.0,35.0
18:00:00,1,1010,-200,6.5,836,66,848,79,1577,616,10.7,34.2
19:00:00,1.5,1031,-200,7.3,868,63,798,79,1634,690,12.1,28.3
20:00:00,1.5,1070,-200,8.1,905,88,745,98,1702,846,15.1,24.7
21:00:00,1.7,1124,-200,10.4,992,87,660,93,1791,1013,18.6,29.2
22:00:00,1.9,1066,-200,9.0,940,86,683,89,1744,978,20.9,32.9
23:00:00,1.7,1001,-200,6.5,836,49,771,57,1662,821,23.6,42.4
0:00:00,1.2,967,-200,6.3,824,40,774,51,1637,862,25.6,46.6
1:00:00,1.1,901,-200,4.4,733,27,888,39,1605,755,26.1,50.6
2:00:00,0.8,835,-200,2.8,638,-200,997,-200,1526,715,26.6,57.2
3:00:00,0.5,820,-200,2.2,598,23,1065,30,1511,684,25.1,59.4
