Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
20:00:00,2.5,1058,-200,10.7,1004,92,776,98,1684,947,6.4,21.3
21:00:00,1.8,1081,-200,11.3,1025,104,738,103,1757,1059,6.9,23.3
22:00:00,1.9,1062,-200,9.6,962,108,776,104,1674,1030,6.4,27.9
23:00:00,1.9,1078,-200,9.8,971,107,752,105,1694,1065,6.4,33.6
0:00:00,1.9,917,-200,4.9,761,55,931,75,1497,893,6.9,45.8
1:00:00,0.9,881,-200,4.1,718,43,965,60,1510,837,8.4,48.6
2:00:00,0.7,865,-200,3.3,671,-200,1012,-200,1477,807,10.8,47.7
3:00:00,0.6,829,-200,2.2,602,23,1123,36,1410,596,11.2,49.1
4:00:00,0.4,913,-200,4.6,743,65,931,66,1540,884,11.8,53.9
5:00:00,0.7,1077,-200,10.2,985,165,742,97,1780,1170,11.5,56.8
6:00:00,1.6,1337,-200,23.3,1386,274,565,115,2196,1596,10.9,53.4
7:00:00,3.8,1467,-200,31.0,1575,369,472,145,2460,1873,11.3,58.8
8:00:00,5.1,1257,-200,17.6,1227,308,611,162,1954,1608,11.6,62.1
9:00:00,3.4,1227,-200,14.3,1125,227,675,147,1835,1470,11.1,52.5
10:00:00,2.6,1188,-200,13.7,1108,178,693,132,1818,1275,9.7,58.3
11:00:00,2.2,1301,-200,19.3,1276,267,631,179,1953,1407,8.5,59.2
12:00:00,3.4,1201,-200,19.3,1278,278,657,174,1892,1302,8.3,59.0
13:00:00,3.4,1058,-200,11.3,1026,165,794,132,1622,931,8.0,47.8
14:00:00,1.8,1037,-200,12.7,1075,172,789,151,1604,917,7.0,38.8
15:00:00,2,1055,-200,15.3,1157,216,762,168,1674,985,5.4,33.3
16:00:00,2.4,1179,-200,22.5,1364,306,661,192,1845,1265,4.1,30.4
17:00:00,3.8,1298,-200,25.0,1430,317,632,194,1946,2475,3.1,34.8
18:00:00,4.4,1213,-200,21.1,1327,251,654,155,1864,2021,3.1,28.5
19:00:00,3.9,1233,-200,23.8,1398,230,613,159,1975,1834,2.2,25.1
20:00:00,4,1086,-200,14.9,1145,154,737,125,1717,1426,2.3,23.2
21:00:00,2.5,1056,-200,12.8,1078,137,765,108,1668,1272,1.9,26.3
22:00:00,2.1,1138,-200,14.3,1128,133,681,110,1737,1490,1.9,33.0
23:00:00,2.4,1112,-200,14.3,1128,117,675,99,1771,1440,0.9,36.9
0:00:00,2.1,992,-200,9.2,948,106,773,95,1609,1271,0.6,43.3
1:00:00,1.6,895,-200,5.1,767,55,931,69,1463,985,2.1,44.8
2:00:00,0.8,843,-200,3.0,655,-200,1046,-200,1377,826,3.1,49.3
3:00:00,0.5,828,-200,2.6,626,27,1073,45,1362,754,4.2,47.8
4:00:00,0.4,894,-200,4.0,709,46,997,53,1432,853,7.4,50.3
5:00:00,0.5,1072,-200,9.9,976,144,740,88,1673,1340,11.2,53.1
6:00:00,1.3,1425,-200,27.3,1486,392,512,136,2305,1869,13.8,56.1
7:00:00,4.1,1428,-200,27.9,1500,358,496,141,2275,2021,12.4,50.3
8:00:00,4.1,1359,-200,24.5,1415,381,572,189,2081,1902,12.8,59.6
9:00:00,4,1182,-200,14.2,1122,261,730,166,1707,1527,13.5,57.1
10:00:00,2.2,1117,-200,11.9,1045,207,761,154,1623,1260,11.6,57.6
11:00:00,2,1119,-200,13.1,1088,155,741,149,1640,1124,10.9,57.0
12:00:00,2,1068,-200,15.1,1152,193,739,142,1683,1309,10.4,55.9
13:00:00,2.2,1090,-200,14.1,1120,195,743,130,1629,1283,9.7,57.2
14:00:00,2.2,1056,-200,11.3,1024,159,792,121,1555,1068,9.1,53.0
15:00:00,1.8,1098,-200,10.8,1007,120,799,116,1546,937,9.3,50.1
16:00:00,1.8,1318,-200,21.5,1339,228,635,177,1925,1416,9.4,42.8
17:00:00,3.3,1348,-200,21.8,1347,348,599,233,1903,1611,8.5,44.1
18:00:00,4.3,1502,-200,29.8,1546,337,538,223,2199,1919,7.8,43.4
19:00:00,5.3,1373,-200,22.5,1364,282,597,184,2005,1745,7.7,42.6
20:00:00,4.3,1397,-200,21.8,1346,228,580,165,2017,1837,8.2,44.8
21:00:00,3.6,1286,-200,17.1,1214,168,620,132,1880,1759,8.4,47.9
22:00:00,2.4,1222,-200,15.4,1161,173,661,122,1827,1593,8.0,50.0
23:00:00,2.1,1069,-200,10.2,983,87,749,88,1627,1357,7.8,54.4
0:00:00,1.2,1011,-200,7.2,864,65,809,79,1532,1231,8.0,59.5
1:00:00,0.9,962,-200,5.8,803,43,853,60,1507,1066,8.8,61.3
2:00:00,0.6,919,-200,4.2,723,-200,910,-200,1443,992,10.1,61.3
3:00:00,0.5,969,-200,5.1,769,43,866,60,1485,1063,10.6,64.7
4:00:00,-200,986,-200,5.4,784,66,839,74,1503,1204,9.1,66.4
5:00:00,0.6,990,-200,6.2,821,57,848,62,1511,1079,7.9,69.3
6:00:00,0.6,1296,-200,16.9,1208,231,603,115,1914,1593,8.0,70.8
7:00:00,2.2,1371,-200,23.2,1384,219,545,119,2082,1745,8.4,65.8
8:00:00,3.2,1385,-200,18.0,1240,288,596,155,1919,1847,8.6,67.2
9:00:00,3,1381,-200,17.6,1227,312,595,162,1903,1845,8.4,70.3
10:00:00,2.7,1396,-200,20.3,1306,361,587,189,1934,1886,8.0,71.8
11:00:00,3.2,1070,-200,10.6,1000,147,801,115,1538,1039,7.1,66.3
12:00:00,1.4,1076,-200,9.9,972,111,819,109,1525,923,7.4,64.3
13:00:00,1.3,1126,-200,10.7,1004,98,788,108,1609,926,7.7,59.3
14:00:00,1.4,1225,-200,16.5,1196,156,673,145,1775,1277,7.7,56.6
15:00:00,2.1,1202,-200,16.9,1206,213,671,167,1807,1301,7.7,54.7
16:00:00,2.4,1308,-200,20.5,1310,250,628,200,1891,1385,6.7,56.2
17:00:00,3.1,1440,-200,19.4,1281,253,580,178,2021,1474,6.6,54.4
18:00:00,3.5,1611,-200,30.0,1552,317,487,206,2371,1948,5.7,-200
19:00:00,5.1,1387,-200,24.6,1419,309,559,192,2113,1677,4.5,47.4
20:00:00,4.5,1268,-200,16.9,1206,201,648,137,1900,1434,4.0,45.4
21:00:00,2.9,1237,-200,15.8,1175,173,660,128,1834,1424,3.9,46.9
22:00:00,2.6,1302,-200,16.6,1198,156,628,121,1934,1504,3.3,49.6
23:00:00,2.7,1347,-200,19.5,1282,190,575,136,1996,1661,4.2,54.3
0:00:00,3.2,1355,-200,16.6,1198,129,564,109,1905,1714,5.1,58.1
1:00:00,2.3,1023,-200,6.2,822,65,823,74,1585,1050,4.6,63.2
2:00:00,1,903,-200,2.7,631,-200,1070,-200,1458,550,3.8,63.0
3:00:00,0.5,876,-200,2.3,605,29,1144,40,1432,456,6.2,64.1
4:00:00,0.4,932,-200,3.9,707,58,1011,61,1509,554,7.7,64.0
5:00:00,0.6,1020,-200,7.2,866,92,847,83,1636,744,8.1,63.4
6:00:00,1,1264,-200,18.1,1241,228,609,129,1989,1280,8.1,64.4
7:00:00,2.9,1179,-200,15.1,1153,172,654,-200,1877,1096,6.9,61.0
8:00:00,2.7,1079,-200,9.7,966,154,785,115,1640,927,7.0,64.0
9:00:00,1.8,1036,-200,9.4,955,166,829,130,1527,840,7.3,65.3
10:00:00,1.8,1002,-200,9.6,964,149,828,137,1546,786,5.8,65.9
11:00:00,1.7,995,-200,9.5,959,111,856,116,1544,690,5.4,65.6
12:00:00,1.5,1008,-200,9.6,962,145,845,129,1545,742,5.5,62.8
13:00:00,1.7,978,-200,9.6,962,105,846,117,1527,680,5.6,57.5
14:00:00,1.3,989,-200,10.3,990,113,822,138,1577,705,5.6,51.9
15:00:00,1.5,961,-200,10.2,985,115,845,139,1554,677,6.4,48.9
16:00:00,1.5,1009,-200,14.0,1116,202,779,180,1602,877,6.3,47.8
17:00:00,2.3,970,-200,14.0,1117,180,786,162,1579,844,4.4,49.2
18:00:00,2.2,1097,-200,16.6,1199,190,699,158,1738,1006,3.9,49.6
19:00:00,2.8,1065,-200,13.6,1105,207,723,162,1672,987,2.5,48.8
20:00:00,2.7,1036,-200,10.2,986,113,776,112,1614,868,3.4,45.9
21:00:00,1.7,1049,-200,9.5,958,98,794,104,1648,861,3.3,48.9
22:00:00,1.5,1147,-200,11.8,1043,152,727,125,1719,1042,3.4,52.5
23:00:00,2.3,1118,-200,13.0,1082,161,694,127,1792,1080,3.4,54.6
0:00:00,2.3,1016,-200,9.6,963,91,776,95,1661,811,4.1,57.9
1:00:00,1.5,940,-200,6.7,845,57,845,70,1539,704,4.6,61.1
2:00:00,1,836,-200,2.9,643,-200,1114,-200,1405,522,6.1,65.6
3:00:00,0.5,831,-200,2.6,626,22,1126,33,1406,484,9.1,60.8
4:00:00,0.3,877,-200,4.0,711,41,1018,45,1475,580,11.4,62.8
5:00:00,0.4,872,-200,4.3,725,53,976,56,1471,668,8.3,63.2
6:00:00,0.5,958,-200,5.9,805,92,886,74,1551,835,6.5,61.5
7:00:00,0.9,959,-200,6.8,848,91,859,84,1572,739,6.6,64.6
8:00:00,1.1,997,-200,8.8,933,89,799,93,1612,763,7.4,64.4
9:00:00,1.4,916,-200,6.7,843,81,891,97,1511,614,6.4,65.3
10:00:00,1.1,895,-200,6.4,831,66,946,83,1473,566,5.8,66.0
11:00:00,0.9,855,-200,6.0,812,53,982,71,1416,508,5.6,66.4
12:00:00,0.8,861,-200,6.0,811,61,997,78,1409,509,4.2,64.1
13:00:00,0.8,821,-200,5.0,766,48,1071,62,1323,457,4.3,60.8
14:00:00,0.6,835,-200,4.4,731,39,1108,54,1323,438,4.5,54.5
15:00:00,0.6,813,-200,4.4,732,41,1118,59,1303,427,4.4,46.6
16:00:00,0.5,833,-200,5.5,786,48,1064,69,1328,453,4.2,43.7
17:00:00,0.7,859,-200,5.8,803,50,1032,67,1363,479,4.0,41.8
18:00:00,0.8,887,-200,5.3,778,51,978,58,1387,500,3.9,42.8
19:00:00,0.9,970,-200,8.0,900,70,856,77,1559,647,3.5,43.3
20:00:00,1.3,990,-200,7.2,866,89,866,94,1551,728,3.2,44.4
21:00:00,1.3,1022,-200,8.0,899,100,846,97,1588,820,4.1,44.4
22:00:00,1.4,1075,-200,10.4,993,139,781,110,1682,946,4.2,51.9
23:00:00,1.9,1088,-200,11.6,1035,176,751,116,1713,1018,4.5,55.6
0:00:00,2.3,925,-200,6.4,831,71,880,74,1513,789,4.4,59.6
1:00:00,1,853,-200,4.1,716,37,994,51,1423,647,4.3,61.4
2:00:00,0.5,918,-200,6.4,830,-200,875,-200,1548,785,3.1,59.8
3:00:00,1,796,-200,2.7,636,30,1092,40,1387,576,2.8,64.9
4:00:00,0.4,796,-200,2.6,628,29,1136,36,1385,555,3.9,66.9
5:00:00,0.3,795,-200,2.3,606,25,1152,35,1369,552,5.1,71.6
6:00:00,0.2,842,-200,3.1,656,40,1080,48,1427,620,5.7,68.6
7:00:00,0.4,850,-200,3.1,659,32,1077,38,1402,557,5.6,72.3
8:00:00,0.3,884,-200,4.0,709,43,1027,54,1442,556,5.4,73.9
9:00:00,0.6,907,-200,4.6,741,44,983,57,1486,573,4.9,70.3
10:00:00,0.6,846,-200,3.9,703,35,1034,54,1380,514,4.8,71.8
11:00:00,0.6,827,-200,3.8,697,32,1070,46,1371,478,4.8,67.5
12:00:00,0.5,804,-200,2.8,636,21,1185,36,1321,424,4.6,67.0
13:00:00,0.4,775,-200,2.5,619,10,1254,19,1272,386,4.2,61.7
14:00:00,0.2,802,-200,3.0,651,22,1206,34,1282,403,4.3,52.6
15:00:00,0.4,844,-200,4.7,751,46,1064,63,1327,462,4.2,49.0
16:00:00,0.6,881,-200,5.0,765,66,1029,86,1359,489,3.2,44.7
17:00:00,0.9,877,-200,4.5,736,49,1077,65,1347,463,5.1,44.5
18:00:00,0.7,931,-200,7.7,885,86,892,101,1467,585,4.0,40.2
19:00:00,1.2,1011,-200,9.7,967,111,818,116,1565,748,4.3,39.8
20:00:00,1.6,1035,-200,11.0,1015,143,757,124,1651,940,2.9,36.3
21:00:00,1.8,1153,-200,11.8,1042,184,733,136,1700,1022,3.3,37.5
22:00:00,2.4,1020,-200,8.7,929,134,805,108,1615,929,3.6,43.9
23:00:00,1.5,954,-200,7.5,879,78,837,82,1550,834,3.8,49.6
0:00:00,0.9,903,-200,5.7,800,50,911,68,1478,751,4.1,53.0
1:00:00,0.8,779,-200,2.0,581,13,1204,22,1323,505,3.9,55.1
2:00:00,0.2,761,-200,1.4,540,-200,1269,-200,1303,486,4.1,59.3
3:00:00,0.1,780,-200,1.8,568,24,1200,34,1331,501,4.6,60.9
4:00:00,-200,835,-200,3.3,672,43,1053,43,1423,628,5.5,63.1
5:00:00,0.5,1004,-200,9.4,955,146,758,84,1671,1043,6.7,63.4
6:00:00,1.4,1272,-200,21.1,1328,333,567,108,2085,1463,7.9,58.8
7:00:00,3.3,1173,-200,17.2,1217,298,625,112,1945,1358,8.5,69.8
8:00:00,3.6,986,-200,8.5,922,178,820,104,1586,971,7.6,65.3
9:00:00,1.7,942,-200,6.8,849,177,907,107,1496,894,7.2,69.5
10:00:00,1.5,957,-200,7.4,875,172,891,102,1525,871,6.7,69.7
11:00:00,1.6,1024,-200,12.1,1052,183,779,104,1690,952,6.1,70.1
12:00:00,2.1,962,-200,9.6,963,164,835,96,1592,843,6.3,65.5
13:00:00,2.1,958,-200,7.4,873,122,868,80,1550,750,6.0,58.5
14:00:00,1.6,933,-200,6.4,831,105,888,72,1514,710,5.6,48.7
15:00:00,1.3,942,-200,8.3,912,144,842,106,1551,814,5.5,43.8
16:00:00,1.6,1073,-200,14.0,1117,220,693,119,1762,1052,5.3,37.3
17:00:00,3.1,1086,-200,15.3,1159,207,686,119,1782,1060,5.2,38.0
18:00:00,3.3,1091,-200,15.4,1161,210,682,128,1797,1153,5.1,37.6
19:00:00,3.4,980,-200,10.9,1009,175,786,112,1625,986,5.0,37.3
20:00:00,2.8,904,-200,7.5,877,117,890,95,1488,781,5.0,31.8
21:00:00,1.5,865,-200,5.2,773,93,991,85,1414,653,5.0,33.1
22:00:00,1.3,898,-200,7.1,863,118,911,101,1493,777,5.2,40.2
23:00:00,1.6,945,-200,7.6,883,132,837,94,1563,1015,5.3,47.5
0:00:00,1.5,854,-200,5.0,764,88,932,76,1476,922,5.7,57.2
1:00:00,1,751,-200,2.0,587,43,1165,50,1353,678,6.2,60.8
2:00:00,0.5,723,-200,1.5,544,-200,1274,-200,1315,584,8.3,59.9
3:00:00,0.4,754,-200,2.5,620,44,1102,51,1372,725,10.8,58.3
4:00:00,0.6,758,-200,3.3,670,50,1070,42,1365,688,13.0,60.2
5:00:00,0.7,873,-200,7.3,871,101,871,62,1528,887,10.9,61.4
6:00:00,1.3,1176,-200,23.8,1398,339,567,111,2120,1494,11.5,68.4
7:00:00,4,1257,-200,27.6,1495,379,524,129,2245,1647,12.5,65.1
8:00:00,5,1137,-200,16.7,1200,321,648,135,1821,1489,12.6,62.9
9:00:00,3.6,1064,-200,14.3,1126,272,711,139,1656,1361,12.3,68.5
10:00:00,2.8,1026,-200,13.3,1094,278,769,134,1629,1224,10.2,68.5
11:00:00,2.6,986,-200,14.5,1133,253,773,141,1619,1174,8.6,70.5
12:00:00,2.7,908,-200,11.5,1031,187,857,112,1469,901,7.8,67.8
13:00:00,2.3,888,-200,10.8,1007,149,870,105,1448,794,7.3,61.2
14:00:00,2,843,-200,6.4,830,89,995,72,1339,577,6.2,55.6
15:00:00,1.3,905,-200,8.8,931,124,876,90,1460,776,5.1,46.4
16:00:00,1.7,1023,-200,14.3,1127,206,760,126,1635,982,4.7,44.6
17:00:00,2.8,1125,-200,19.4,1279,241,662,154,1840,1256,4.0,46.4
18:00:00,3.8,1211,-200,27.1,1483,303,586,173,2092,1483,3.4,46.0
19:00:00,4.9,1140,-200,19.7,1289,294,634,162,1884,1390,2.8,43.9
20:00:00,4.3,1029,-200,13.6,1105,203,737,128,1666,1195,2.3,36.7
21:00:00,2.6,981,-200,12.1,1054,176,768,120,1592,1135,3.8,37.3
22:00:00,2.4,971,-200,11.0,1014,155,788,111,1585,1115,4.6,44.1
23:00:00,1.9,927,-200,8.8,930,108,840,89,1522,1026,5.7,49.5
0:00:00,1.4,868,-200,6.7,846,72,925,69,1448,836,6.2,54.4
1:00:00,1.1,863,-200,6.3,824,65,905,70,1469,925,6.7,57.9
2:00:00,0.9,820,-200,4.1,716,-200,994,-200,1380,933,8.8,55.8
3:00:00,0.7,777,-200,2.9,645,39,1076,59,1334,781,9.6,62.4
4:00:00,0.5,855,-200,5.0,762,79,942,73,1444,959,9.8,64.2
5:00:00,0.8,960,-200,9.9,973,140,769,89,1616,1155,9.9,60.6
6:00:00,1.3,1310,-200,27.5,1492,427,527,142,2194,1686,9.8,66.3
7:00:00,4.7,1339,-200,30.4,1561,366,498,145,2357,1791,9.7,62.2
8:00:00,4.6,1211,-200,19.8,1290,311,606,156,1913,1643,9.0,66.1
9:00:00,3.7,1068,-200,15.7,1171,275,711,148,1717,1360,7.4,67.1
10:00:00,2.8,932,-200,11.3,1026,195,851,122,1523,944,6.4,64.4
11:00:00,1.8,949,-200,12.6,1069,144,819,106,1547,905,6.8,66.4
12:00:00,1.9,944,-200,11.9,1045,162,829,106,1525,884,7.3,62.4
13:00:00,2,966,-200,14.4,1131,200,800,127,1612,968,7.2,57.0
14:00:00,2,940,-200,12.4,1063,176,848,113,1539,929,6.7,53.4
15:00:00,2.1,934,-200,11.7,1041,203,865,136,1496,936,5.9,48.2
16:00:00,2.1,1052,-200,18.4,1252,237,739,153,1729,1107,6.3,40.9
17:00:00,3.2,1109,-200,22.9,1374,263,676,172,1795,1225,5.5,44.2
18:00:00,4,1169,-200,25.0,1430,300,636,190,1901,1372,4.6,41.8
19:00:00,4.6,1093,-200,15.5,1163,189,717,160,1705,1139,3.5,40.7
20:00:00,3,1084,-200,16.7,1200,185,686,159,1753,1505,2.8,37.6
21:00:00,2.9,970,-200,11.2,1023,134,787,123,1552,1074,3.7,38.5
22:00:00,1.9,951,-200,9.0,939,96,849,101,1488,868,1.6,45.8
23:00:00,1.4,1038,-200,12.1,1053,122,744,116,1631,1095,1.4,50.6
0:00:00,2.1,950,-200,8.9,937,64,802,80,1566,989,2.5,54.7
1:00:00,1.2,831,-200,3.7,695,30,1033,51,1355,658,3.7,57.1
2:00:00,0.6,813,-200,3.1,656,-200,1070,-200,1332,603,7.8,58.2
3:00:00,0.4,797,-200,2.5,621,23,1105,37,1303,562,11.2,61.3
4:00:00,-200,824,-200,3.1,660,36,1033,46,1342,618,12.6,62.0
5:00:00,0.4,879,-200,5.7,796,58,912,64,1454,747,10.3,62.5
6:00:00,0.7,1132,-200,15.6,1166,168,652,108,1827,1229,10.0,62.1
7:00:00,2.3,1291,-200,25.2,1434,306,526,151,2239,1494,8.8,68.5
8:00:00,4,1193,-200,15.4,1160,231,630,153,1927,1281,8.3,70.3
9:00:00,2.8,1057,-200,8.4,914,157,796,116,1665,954,7.9,70.1
10:00:00,1.6,1027,-200,8.0,899,132,822,116,1563,810,6.8,70.0
11:00:00,1.6,1084,-200,12.1,1052,136,736,130,1677,882,6.0,66.5
12:00:00,2,1032,-200,12.6,1071,127,742,131,1619,840,5.5,66.9
13:00:00,2,977,-200,10.6,998,125,810,131,1554,743,4.6,61.1
14:00:00,1.7,1039,-200,12.6,1069,138,773,135,1646,880,4.5,54.7
15:00:00,2,1056,-200,14.3,1127,163,734,152,1694,928,4.3,52.5
16:00:00,2.2,1164,-200,20.3,1306,259,648,198,1886,1218,4.0,45.8
17:00:00,3.2,1124,-200,20.5,1309,236,655,183,1845,1170,4.0,39.2
18:00:00,3.6,1152,-200,22.1,1355,245,628,175,1879,1620,4.0,39.6
19:00:00,3.8,1223,-200,23.8,1399,344,592,193,1940,1508,3.9,38.4
20:00:00,4.8,1058,-200,14.7,1139,188,696,140,1699,1318,3.8,39.4
21:00:00,2.8,1049,-200,15.1,1152,149,693,128,1730,1189,3.6,39.8
22:00:00,2.6,1010,-200,10.8,1006,102,779,100,1589,1000,2.8,45.9
23:00:00,1.9,981,-200,10.2,985,99,779,97,1572,1020,2.5,49.5
0:00:00,1.7,886,-200,6.5,834,48,904,67,1440,767,2.7,50.9
1:00:00,1,821,-200,3.9,706,36,1021,58,1360,674,2.7,52.2
2:00:00,0.7,784,-200,2.8,641,-200,1114,-200,1319,588,3.3,54.4
3:00:00,0.5,771,-200,2.1,593,30,1155,45,1291,545,3.1,56.1
4:00:00,0.4,819,-200,3.4,677,56,1048,62,1379,685,3.7,60.6
5:00:00,0.6,836,-200,4.7,747,51,961,59,1384,702,4.0,61.5
6:00:00,0.7,1114,-200,15.8,1174,172,667,102,1819,1188,3.7,64.5
7:00:00,2.4,1319,-200,26.6,1470,316,520,154,2276,1589,3.4,64.4
8:00:00,4.4,1211,-200,14.8,1143,269,632,157,1860,1331,3.3,63.9
9:00:00,3.1,1051,-200,9.3,950,196,802,138,1593,1040,2.6,66.7
10:00:00,2,1108,-200,12.0,1049,206,749,142,1701,1137,2.1,67.5
11:00:00,2.1,1014,-200,10.9,1012,156,795,125,1548,851,1.6,66.3
12:00:00,2.1,1003,-200,11.9,1047,120,769,120,1578,782,1.4,63.7
13:00:00,2.1,1021,-200,13.2,1092,161,764,150,1606,908,1.0,56.0
14:00:00,2.2,986,-200,8.9,937,114,833,120,1473,806,1.1,48.2
15:00:00,1.6,1098,-200,13.0,1084,191,754,173,1648,985,1.0,42.4
16:00:00,2.4,1157,-200,18.2,1245,236,665,187,1782,1211,1.0,45.3
17:00:00,3.3,1190,-200,23.7,1395,287,606,206,1914,1411,0.7,43.9
18:00:00,4,1183,-200,21.6,1341,266,628,187,1881,1395,0.2,44.3
19:00:00,4.1,1231,-200,21.6,1341,274,626,170,1937,1578,0.1,42.3
20:00:00,4.2,1102,-200,16.5,1195,196,690,149,1762,1325,-0.1,42.9
21:00:00,2.9,1041,-200,12.3,1060,144,748,124,1629,1185,-0.3,45.1
22:00:00,2.3,1090,-200,13.6,1103,142,695,119,1686,1235,-0.6,51.2
23:00:00,2.2,1074,-200,12.8,1078,124,685,108,1673,1317,-0.6,52.7
0:00:00,2.1,977,-200,9.4,956,93,765,93,1581,1114,-0.2,51.7
1:00:00,1.6,949,-200,8.3,910,71,816,77,1552,1015,0.6,56.4
2:00:00,1.2,912,-200,6.7,842,-200,863,-200,1489,1015,2.8,56.0
3:00:00,1.2,863,-200,4.6,746,56,919,76,1415,961,3.1,57.5
4:00:00,0.9,834,-200,3.6,689,46,988,58,1367,796,3.3,56.9
5:00:00,0.6,865,-200,5.0,764,51,917,63,1430,826,3.1,59.2
6:00:00,0.7,974,-200,8.2,908,83,793,75,1546,1057,3.2,60.2
7:00:00,1.3,1079,-200,10.7,1004,175,713,111,1628,1302,3.3,61.3
8:00:00,2,1084,-200,10.3,990,148,734,116,1633,1284,4.1,64.0
9:00:00,1.9,1107,-200,12.9,1080,167,714,138,1675,1348,3.9,65.6
10:00:00,2.2,1040,-200,11.0,1015,120,775,117,1543,1025,1.9,69.1
11:00:00,1.9,1019,-200,8.3,913,78,840,94,1428,759,1.8,68.2
12:00:00,1.5,1003,-200,8.2,907,76,862,91,1427,680,1.4,65.2
13:00:00,1.4,925,-200,5.2,772,45,1001,60,1308,516,0.8,59.0
14:00:00,1,910,-200,4.6,743,54,1039,66,1282,500,0.6,61.6
15:00:00,1,1012,-200,7.2,868,70,884,87,1435,700,0.3,59.6
16:00:00,1.4,1100,-200,9.4,954,87,809,106,1512,1360,0.2,58.8
17:00:00,1.6,1046,-200,8.0,901,69,849,94,1464,722,0.0,76.8
18:00:00,1.6,1083,-200,10.7,1003,95,787,112,1524,842,-0.1,78.0
19:00:00,2.1,1050,-200,9.6,962,107,810,120,1496,879,-1.1,80.5
20:00:00,2,1050,-200,8.7,927,88,830,106,1475,836,-1.4,79.1
21:00:00,1.9,1142,-200,11.6,1035,100,746,112,1611,1062,-1.3,73.1
22:00:00,2.3,1165,-200,11.8,1043,125,717,120,1644,1188,-1.2,68.6
23:00:00,2.4,1136,-200,10.5,995,132,727,114,1591,1236,-1.3,68.3
0:00:00,2.2,986,-200,5.5,790,57,869,70,1422,853,-1.9,67.7
1:00:00,1.2,971,-200,5.5,790,46,871,64,1447,875,-0.5,68.6
2:00:00,1.1,908,-200,3.8,701,-200,971,-200,1381,704,4.6,68.1
3:00:00,0.8,882,-200,2.9,648,34,1023,55,1338,666,7.5,68.4
4:00:00,-200,900,-200,3.4,674,33,974,50,1355,679,9.6,70.5
5:00:00,0.6,935,-200,4.1,716,50,915,62,1415,877,9.3,67.9
6:00:00,0.7,939,-200,4.1,718,39,927,53,1395,826,9.7,70.4
7:00:00,0.4,982,-200,4.7,750,84,893,85,1417,881,10.1,73.8
8:00:00,0.6,1088,-200,7.1,862,93,786,102,1519,1110,11.8,77.7
9:00:00,0.9,1065,-200,7.4,872,82,831,97,1481,927,11.6,76.9
10:00:00,0.9,1016,-200,7.3,868,73,889,91,1407,665,9.1,74.9
11:00:00,0.8,930,-200,4.2,723,43,1035,62,1263,474,7.2,70.3
12:00:00,0.4,928,-200,4.1,716,39,1060,57,1252,459,6.1,66.6
13:00:00,0.3,889,-200,3.8,698,27,1132,40,1234,437,5.1,68.9
14:00:00,0.1,966,-200,5.8,802,46,968,60,1383,607,4.8,73.4
15:00:00,0.5,973,-200,5.6,792,53,977,70,1356,620,5.0,69.6
16:00:00,0.4,950,-200,4.8,754,38,1003,53,1325,551,4.1,64.0
17:00:00,0.3,982,-200,5.3,780,39,974,54,1374,532,4.4,67.4
18:00:00,0.4,990,-200,6.1,814,49,929,58,1399,578,3.8,68.9
19:00:00,0.6,1017,-200,7.4,873,68,874,73,1464,721,3.6,57.6
20:00:00,0.8,1067,-200,9.0,938,102,825,99,1520,912,3.4,52.0
21:00:00,1.2,1147,-200,11.7,1040,123,745,102,1635,1155,2.9,59.1
22:00:00,1.6,1132,-200,11.0,1014,106,728,101,1628,1279,2.8,61.4
23:00:00,1.2,976,-200,6.0,814,66,855,77,1448,1018,2.9,64.2
0:00:00,0.5,920,-200,4.3,730,43,944,55,1393,842,3.8,65.1
1:00:00,0.3,879,-200,2.8,642,33,1031,51,1343,740,5.9,63.3
2:00:00,0.1,854,-200,2.3,604,-200,1090,-200,1317,625,7.3,66.1
3:00:00,-200,880,-200,2.9,649,33,1022,50,1374,739,3.6,60.9
4:00:00,0.1,925,-200,4.1,717,75,936,75,1455,970,3.6,60.7
5:00:00,0.3,1044,-200,8.3,912,111,758,89,1604,1177,5.3,65.2
6:00:00,0.8,1279,-200,16.6,1197,250,599,112,1906,1518,6.1,65.1
7:00:00,2.3,1403,-200,25.6,1443,313,508,142,2234,1811,6.0,66.9
8:00:00,3.4,1282,-200,17.7,1230,263,594,145,1924,1696,6.3,67.5
9:00:00,2.5,1262,-200,16.2,1187,282,633,165,1842,1603,6.3,66.7
10:00:00,2.4,1195,-200,15.1,1153,226,678,159,1732,1370,5.6,60.6
11:00:00,2.1,1173,-200,14.3,1127,176,709,159,1678,1194,4.9,60.8
12:00:00,-200,1102,-200,10.8,1007,120,777,131,1534,880,4.3,57.8
13:00:00,-200,1076,-200,10.1,982,96,799,123,1523,748,4.3,56.4
14:00:00,-200,1078,-200,10.9,1012,115,777,129,1523,868,4.6,55.9
15:00:00,-200,1100,-200,11.0,1014,108,761,126,1533,959,4.4,49.1
16:00:00,-200,1234,-200,16.8,1205,142,658,149,1781,1160,4.3,45.8
17:00:00,-200,1323,-200,20.7,1316,219,586,200,1911,1453,4.1,46.0
