nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dep_3_p,i1_dep_3_e,i1_dep_3_place,i1_rcf_3_p,i1_rcf_3_e,i1_rcf_3_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dep_3_p,i2_dep_3_e,i2_dep_3_place,i2_rcf_3_p,i2_rcf_3_e,i2_rcf_3_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dep_2_p,i3_dep_2_e,i3_dep_2_place,i3_rcf_2_p,i3_rcf_2_e,i3_rcf_2_place,i3_dep_3_p,i3_dep_3_e,i3_dep_3_place,i3_rcf_3_p,i3_rcf_3_e,i3_rcf_3_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dep_3_p,o_dep_3_e,o_dep_3_place,o_rcf_3_p,o_rcf_3_e,o_rcf_3_place,o_dlv_p,o_dlv_e,o_hops,legs
947,844,410,385,180,145,184,1590,1150,349,2015,2484,349,1240,921,671,0,0,0,0,0,0,335,1381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,2279,2061,90,267,671,795,468,700,460,1491,700,1885,1344,308,0,0,0,0,0,0,3780,814,2,1
948,13351,2138,1795,240,537,441,970,824,128,210,321,128,1620,824,770,0,0,0,0,0,0,3960,318,2,7585,2064,1886,300,438,700,1070,951,128,505,651,128,2025,2051,770,0,0,0,0,0,0,2310,322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,747,175,240,763,770,385,133,128,270,520,128,875,671,144,0,0,0,0,0,0,3960,3933,2,2
949,6907,1197,486,240,904,128,1045,811,700,0,0,0,0,0,0,0,0,0,0,0,0,3960,688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9248,2181,1483,90,767,700,1440,1227,485,0,0,0,0,0,0,0,0,0,0,0,0,3780,1085,1,1
950,932,187,87,240,422,476,985,789,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,2075,1,2010,45,60,180,160,243,545,248,815,0,0,0,0,0,0,0,0,0,0,0,0,5400,1441,1,4975,1770,208,240,1739,476,975,733,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,884,1,11834,35758,33546,90,2242,815,1210,997,700,640,879,700,945,829,742,0,0,0,0,0,0,3780,1277,2,3
951,6917,862,22,240,1037,128,970,737,456,0,0,0,0,0,0,0,0,0,0,0,0,3960,109,1,1344,328,268,270,143,398,2910,2919,349,1645,1758,349,1309,1072,456,0,0,0,0,0,0,356,2660,2,5142,1798,1773,420,429,349,1069,771,456,0,0,0,0,0,0,0,0,0,0,0,0,356,5291,1,2693,1094,361,240,940,456,1030,1436,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,855,1,3
952,12109,507,298,1105,1217,815,880,926,815,0,0,0,0,0,0,0,0,0,0,0,0,5160,474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557,191,84,240,289,815,285,170,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,1630,1,1
953,8567,1642,1154,240,693,431,740,1415,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11574,162,127,150,142,128,765,633,610,0,0,0,0,0,0,0,0,0,0,0,0,3600,1,1,1
954,12750,196,201,150,90,166,140,146,128,900,910,128,650,348,411,0,0,0,0,0,0,4230,4702,2,2322,2130,1628,90,542,700,2315,1434,411,0,0,0,0,0,0,0,0,0,0,0,0,3420,1202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9995,479,142,180,465,411,885,1114,317,0,0,0,0,0,0,0,0,0,0,0,0,660,537,1,2
955,12344,854,223,210,781,233,1000,941,815,0,0,0,0,0,0,0,0,0,0,0,0,5165,2006,1,12328,20,39,150,71,281,135,149,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10634,1391,216,240,1358,815,260,199,710,0,0,0,0,0,0,0,0,0,0,0,0,5340,1472,1,2
956,84,1453,1037,300,648,609,825,760,815,0,0,0,0,0,0,0,0,0,0,0,0,5430,17,1,4892,355,7,300,579,609,820,678,815,0,0,0,0,0,0,0,0,0,0,0,0,5315,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8306,244,48,165,348,815,910,626,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,246,1,2
957,4503,3822,3693,90,159,671,795,445,700,425,1229,700,1885,1341,308,0,0,0,0,0,0,3780,2348,2,4667,2360,2213,90,221,671,790,616,700,325,1058,700,1885,1381,308,0,0,0,0,0,0,3780,7095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8711,1335,360,300,1234,308,805,640,256,0,0,0,0,0,0,0,0,0,0,0,0,2940,1514,1,2
958,5725,788,188,150,712,361,130,210,128,1690,1616,128,610,698,800,0,0,0,0,0,0,4230,1020,2,5639,718,82,150,730,361,130,142,128,250,257,128,610,649,800,0,0,0,0,0,0,4230,4193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11517,227,125,240,292,800,860,748,128,1775,1925,128,900,529,388,0,0,0,0,0,0,3960,336,2,2
959,6124,95,83,150,104,727,400,129,128,1265,1552,128,765,808,700,0,0,0,0,0,0,4230,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,1005,519,90,521,700,970,642,196,0,0,0,0,0,0,0,0,0,0,0,0,3780,529,1,1
960,5161,85,117,180,89,256,140,190,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,9,1,13860,172,63,90,154,257,575,303,700,1170,1451,700,1240,853,281,0,0,0,0,0,0,3780,636,2,11398,438,398,180,163,206,865,654,815,370,580,815,290,141,281,0,0,0,0,0,0,5100,2151,2,12401,740,296,240,635,281,385,122,128,510,801,128,1225,1024,257,0,0,0,0,0,0,3960,3721,2,3
961,8123,506,331,150,275,308,620,591,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12721,1901,913,90,1018,128,1130,645,441,0,0,0,0,0,0,0,0,0,0,0,0,3780,10203,1,1
962,1477,820,281,300,793,349,760,607,798,0,0,0,0,0,0,0,0,0,0,0,0,3960,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10225,1383,1372,240,217,798,740,584,815,1345,1486,815,535,264,243,0,0,0,0,0,0,2880,12940,2,1
963,9602,3217,2909,90,341,299,820,508,700,45,348,700,1470,956,476,0,0,0,0,0,0,3780,2777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,3466,3263,90,400,476,1910,1545,700,1215,1415,700,805,558,206,0,0,0,0,0,0,3780,13500,2,1
964,1725,70,30,150,144,128,830,123,134,0,0,0,0,0,0,0,0,0,0,0,0,3490,154,1,6921,210,192,150,112,128,830,135,134,0,0,0,0,0,0,0,0,0,0,0,0,3490,886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11119,30,33,155,91,134,90,66,610,0,0,0,0,0,0,0,0,0,0,0,0,3380,8,1,2
965,2783,79,97,150,74,166,130,142,128,955,1060,128,590,655,216,0,0,0,0,0,0,4140,1552,2,3911,1669,1388,240,480,815,620,582,216,0,0,0,0,0,0,0,0,0,0,0,0,6300,4191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9765,416,468,270,158,216,445,628,571,1095,912,571,268,184,603,0,0,0,0,0,0,347,5776,2,2
966,8725,1012,426,240,779,134,445,229,815,0,0,0,0,0,0,0,0,0,0,0,0,5160,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,1104,84,240,1202,815,780,779,609,0,0,0,0,0,0,0,0,0,0,0,0,7680,831,1,1
967,8293,733,380,90,373,538,950,565,700,685,1093,700,1240,925,815,0,0,0,0,0,0,3780,2689,2,117,193,140,180,164,476,975,729,815,0,0,0,0,0,0,0,0,0,0,0,0,3495,795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4091,232,55,240,360,815,285,226,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,1463,1,2
968,5231,1006,480,150,619,485,400,134,815,0,0,0,0,0,0,0,0,0,0,0,0,2880,2765,1,408,1097,187,180,1030,597,1055,973,815,0,0,0,0,0,0,0,0,0,0,0,0,6460,733,1,27,1495,1458,300,277,431,770,648,815,0,0,0,0,0,0,0,0,0,0,0,0,5325,15,1,10553,30,43,240,169,815,285,157,485,0,0,0,0,0,0,0,0,0,0,0,0,5160,550,1,3
969,10865,1033,61,240,1153,815,750,458,299,0,0,0,0,0,0,0,0,0,0,0,0,3540,3519,1,4689,1064,67,240,1182,815,760,476,299,0,0,0,0,0,0,0,0,0,0,0,0,3540,2074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14184,1289,735,90,584,299,820,488,700,510,844,700,765,383,753,0,0,0,0,0,0,3780,233,2,2
970,8376,244,50,165,368,815,910,622,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,1346,1,346,1134,49,165,1205,128,1275,1011,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030,2676,2443,150,345,413,700,696,128,1095,1094,128,690,623,667,0,0,0,0,0,0,4230,1333,2,2
971,2040,890,588,240,482,658,1020,887,349,905,1064,349,1240,1128,671,0,0,0,0,0,0,335,213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12906,2180,2087,90,118,671,820,630,700,230,426,700,605,210,698,0,0,0,0,0,0,3780,2633,2,1
972,9372,121,39,150,174,614,455,177,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,902,1,9391,154,87,150,162,614,455,190,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,851,1,5030,1080,231,180,969,597,1050,991,815,0,0,0,0,0,0,0,0,0,0,0,0,5160,2305,1,4215,460,45,240,597,815,255,192,610,0,0,0,0,0,0,0,0,0,0,0,0,5160,263,1,3
973,5643,2767,1588,240,1390,411,850,960,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,240,1,2765,179,149,150,125,166,160,123,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,827,1,8945,1942,1326,90,669,700,1310,1112,128,0,0,0,0,0,0,0,0,0,0,0,0,3780,170,1,14009,905,266,240,834,128,960,711,476,0,0,0,0,0,0,0,0,0,0,0,0,4020,1256,1,3
974,14616,761,509,180,372,128,265,147,815,0,0,0,0,0,0,0,0,0,0,0,0,5425,1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973,1009,85,135,998,815,665,655,431,0,0,0,0,0,0,0,0,0,0,0,0,5370,13303,1,1
975,7927,1747,282,90,1495,281,1420,1236,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,241,1,2731,16447,15736,90,749,635,795,375,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,455,1,5933,1485,1193,90,518,456,1060,650,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,5,1,14411,631,512,90,172,700,845,529,628,0,0,0,0,0,0,0,0,0,0,0,0,3780,422,1,3
976,9921,48,15,135,112,815,385,161,770,0,0,0,0,0,0,0,0,0,0,0,0,6365,7,1,9928,83,49,135,113,815,385,161,770,0,0,0,0,0,0,0,0,0,0,0,0,6365,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,216,318,150,163,770,205,321,256,0,0,0,0,0,0,0,0,0,0,0,0,1520,993,1,2
977,4870,397,64,300,570,609,820,637,815,825,1002,815,290,133,236,0,0,0,0,0,0,5100,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373,4294,2766,120,1588,236,420,188,815,1665,1895,815,970,904,403,0,0,0,0,0,0,5160,658,2,1
978,1623,4659,4318,230,499,398,575,599,349,0,0,0,0,0,0,0,0,0,0,0,0,385,1540,1,2713,229,39,180,333,485,166,140,349,0,0,0,0,0,0,0,0,0,0,0,0,379,74,1,752,2501,1905,180,716,671,795,792,349,0,0,0,0,0,0,0,0,0,0,0,0,550,5110,1,11956,1389,1292,780,831,349,1160,949,597,0,0,0,0,0,0,0,0,0,0,0,0,665,15602,1,3
979,99,1645,1165,300,748,671,1045,919,609,0,0,0,0,0,0,0,0,0,0,0,0,1140,1145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8042,3054,2919,240,321,609,765,528,128,295,507,128,1260,818,485,0,0,0,0,0,0,3960,349,2,1
980,8730,1011,56,90,988,815,1220,1014,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367,832,379,90,484,700,1285,939,485,0,0,0,0,0,0,0,0,0,0,0,0,3780,168,1,1
981,10172,1391,414,240,1170,815,995,948,671,0,0,0,0,0,0,0,0,0,0,0,0,4680,123,1,11352,359,110,240,445,398,845,730,671,0,0,0,0,0,0,0,0,0,0,0,0,9700,1344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,4721,4564,90,199,671,820,620,700,835,1047,700,805,491,206,0,0,0,0,0,0,3780,10560,2,2
982,10438,163,88,240,274,815,190,153,233,0,0,0,0,0,0,0,0,0,0,0,0,5220,769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13836,36283,35315,90,1010,233,1395,1143,700,430,721,700,1060,858,113,0,0,0,0,0,0,3780,29,2,1
983,8075,13205,4212,180,498,371,1330,1679,256,395,1867,256,1440,459,233,0,0,0,0,0,0,3090,1214,2,76,1268,574,240,1043,789,1050,996,128,770,339,128,150,415,233,0,0,0,0,0,0,3900,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6484,1970,794,90,2293,233,1375,1154,700,1055,188,700,790,697,635,0,0,0,0,0,0,3780,315,2,2
984,2857,2589,1976,180,733,671,930,937,349,0,0,0,0,0,0,0,0,0,0,0,0,550,1807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12744,1184,781,780,1149,349,1162,911,144,0,0,0,0,0,0,0,0,0,0,0,0,533,1500,1,1
985,8509,1190,321,90,899,256,1240,1053,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,2813,1,1084,1615,1234,90,405,456,1025,843,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,395,1,9269,1227,233,90,1024,815,1220,1042,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,479,1,6539,1869,1299,90,623,700,1310,914,128,0,0,0,0,0,0,0,0,0,0,0,0,3780,460,1,3
986,13148,902,674,90,260,700,800,409,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,1397,1,6527,1414,797,90,646,700,800,394,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,868,1,10718,1287,671,90,656,700,795,377,671,0,0,0,0,0,0,0,0,0,0,0,0,3780,1033,1,830,2304,2150,90,310,671,795,619,700,760,829,700,815,401,206,0,0,0,0,0,0,3780,20280,2,3
987,9435,156,54,150,192,614,455,207,815,0,0,0,0,0,0,0,0,0,0,0,0,3565,840,1,402,237,138,150,192,431,795,515,815,0,0,0,0,0,0,0,0,0,0,0,0,5395,161,1,5004,117,55,240,229,476,975,811,815,0,0,0,0,0,0,0,0,0,0,0,0,5040,2147,1,3461,185,185,240,187,815,295,216,527,0,0,0,0,0,0,0,0,0,0,0,0,5100,199,1,3
988,14215,2041,1718,90,353,299,825,592,700,480,743,700,1340,1247,153,0,0,0,0,0,0,3780,8242,2,4771,148,47,240,283,815,285,185,153,0,0,0,0,0,0,0,0,0,0,0,0,5160,740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603,373,264,360,409,153,1259,885,349,1355,1751,349,1160,1084,597,0,0,0,0,0,0,635,726,2,2
989,4026,1119,180,240,1125,815,930,832,476,0,0,0,0,0,0,0,0,0,0,0,0,6990,1740,1,11463,439,43,240,601,128,960,684,476,0,0,0,0,0,0,0,0,0,0,0,0,3960,288,1,9768,2579,48,240,2717,815,940,809,476,0,0,0,0,0,0,0,0,0,0,0,0,6990,6854,1,214,468,252,360,457,476,985,1050,815,635,637,815,415,35,576,0,0,0,0,0,0,6060,3388,2,3
990,6580,360,195,90,186,700,1855,1403,281,0,0,0,0,0,0,0,0,0,0,0,0,3780,76,1,9347,1239,1084,150,245,614,155,246,815,1215,1136,815,285,149,281,0,0,0,0,0,0,5100,1091,2,2346,145,77,150,158,391,80,66,281,0,0,0,0,0,0,0,0,0,0,0,0,2880,56,1,12354,250,142,150,193,281,540,137,166,0,0,0,0,0,0,0,0,0,0,0,0,2850,782,1,3
991,4265,3429,3145,180,399,809,1235,1055,149,355,556,149,540,389,174,0,0,0,0,0,0,6960,2532,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5686,3978,3168,90,851,174,625,281,700,940,1292,700,1155,716,426,0,0,0,0,0,0,3780,60,2,1
992,5755,1801,1711,840,870,734,1020,672,349,710,1101,349,836,644,609,0,0,0,0,0,0,764,1269,2,5517,326,17,420,883,349,831,758,609,0,0,0,0,0,0,0,0,0,0,0,0,629,1887,1,5232,3824,1600,90,2255,206,805,479,700,250,599,700,2035,1522,609,0,0,0,0,0,0,3780,2872,2,7446,1635,1613,300,271,609,695,602,527,0,0,0,0,0,0,0,0,0,0,0,0,1140,1377,1,3
993,12494,493,404,150,179,233,375,146,815,0,0,0,0,0,0,0,0,0,0,0,0,3260,1051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10876,2160,1486,240,885,815,240,127,571,0,0,0,0,0,0,0,0,0,0,0,0,5100,9039,1,1
994,8165,1427,1301,240,321,609,765,625,128,0,0,0,0,0,0,0,0,0,0,0,0,4020,653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9033,1200,475,240,929,128,765,495,152,0,0,0,0,0,0,0,0,0,0,0,0,3960,109,1,1
995,7238,2235,1211,150,1127,349,175,195,238,0,0,0,0,0,0,0,0,0,0,0,0,340,1162,1,11596,154,97,150,164,128,840,166,238,0,0,0,0,0,0,0,0,0,0,0,0,3540,494,1,1848,145,71,150,178,128,150,216,238,0,0,0,0,0,0,0,0,0,0,0,0,4290,818,1,5465,939,325,180,769,238,255,201,128,260,290,128,215,147,727,0,0,0,0,0,0,4140,4282,2,3
996,8133,1114,1008,150,215,349,50,124,815,1280,1202,815,265,368,783,0,0,0,0,0,0,5100,76,2,8186,1033,476,150,673,349,50,66,815,1280,1241,815,265,199,783,0,0,0,0,0,0,5100,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7110,118,57,240,244,783,255,132,815,460,615,815,215,186,128,0,0,0,0,0,0,4890,250,2,2
997,8827,1223,179,90,1074,815,1220,1038,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,889,1,1852,687,313,90,439,431,1745,1403,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,295,1,5873,3247,2979,90,293,456,905,548,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,245,1,13131,1117,399,90,745,700,625,224,174,0,0,0,0,0,0,0,0,0,0,0,0,3780,1624,1,3
998,10133,1385,546,90,866,281,1200,1108,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,1519,1,9167,761,513,90,281,456,880,445,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,1465,1,14373,1450,808,90,708,485,1250,976,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,2,1,3568,1354,1032,90,365,700,695,227,561,0,0,0,0,0,0,0,0,0,0,0,0,3780,11563,1,3
999,6491,941,418,90,555,700,1270,1003,281,0,0,0,0,0,0,0,0,0,0,0,0,3780,59,1,14198,364,233,240,335,490,1045,954,128,2660,3475,128,1210,304,281,0,0,0,0,0,0,3960,4253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7947,655,142,90,531,281,1360,1276,700,0,0,0,0,0,0,0,0,0,0,0,0,3840,129,1,2
1000,4073,1175,376,240,994,815,740,805,206,0,0,0,0,0,0,0,0,0,0,0,0,5100,6589,1,13054,1572,1452,90,184,671,820,483,700,880,1186,700,805,557,206,0,0,0,0,0,0,3780,25080,2,2101,1899,1663,90,264,700,805,562,206,0,0,0,0,0,0,0,0,0,0,0,0,3780,4860,1,13918,2684,2410,90,389,206,805,462,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,8029,1,3
1001,7647,167,61,150,203,815,155,131,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,991,47,165,1065,128,1035,772,413,0,0,0,0,0,0,0,0,0,0,0,0,3960,208,1,1
1002,7315,1459,4,300,291,798,685,501,485,0,0,0,0,0,0,0,0,0,0,0,0,3960,231,1,6167,2103,1830,90,335,700,1330,936,485,0,0,0,0,0,0,0,0,0,0,0,0,3780,720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6036,8923,8113,180,950,485,885,993,149,400,300,149,540,447,174,0,0,0,0,0,0,6960,3232,2,2
1003,6505,872,141,150,832,349,145,166,128,0,0,0,0,0,0,0,0,0,0,0,0,4200,491,1,12839,193,45,240,1797,445,970,777,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,211,1,10428,1258,31,240,1410,815,215,203,128,0,0,0,0,0,0,0,0,0,0,0,0,4890,769,1,3725,1366,1278,180,254,128,260,138,815,895,980,815,225,185,649,0,0,0,0,0,0,4860,1158,2,3
1004,12719,1911,325,90,1602,128,1635,1369,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,4824,4416,90,479,700,905,507,597,0,0,0,0,0,0,0,0,0,0,0,0,3780,3729,1,1
1005,9652,1084,518,420,1009,349,1240,929,671,0,0,0,0,0,0,0,0,0,0,0,0,335,17495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,2234,2116,90,146,671,820,414,700,445,862,700,935,559,538,0,0,0,0,0,0,3780,1197,2,1
1006,8584,1490,1083,240,599,431,750,1461,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,658,1,939,598,197,240,658,134,490,178,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,2155,1,3086,1111,226,300,1131,597,995,809,128,0,0,0,0,0,0,0,0,0,0,0,0,3960,1354,1,12697,1327,435,90,948,128,1230,940,700,0,0,0,0,0,0,0,0,0,0,0,0,3780,652,1,3
1007,766,225,195,300,306,555,1845,691,356,0,0,0,0,0,0,0,0,0,0,0,0,2940,33,1,771,1645,1199,300,719,555,2140,829,356,0,0,0,0,0,0,0,0,0,0,0,0,2645,1008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,1465,1395,300,393,356,830,749,555,0,0,0,0,0,0,0,0,0,0,0,0,1560,516,1,2
1008,10276,145,167,180,91,485,160,278,610,0,0,0,0,0,0,0,0,0,0,0,0,3350,584,1,416,1142,203,180,1059,597,1055,1112,815,610,554,815,255,222,610,0,0,0,0,0,0,5160,219,2,10000,654,149,240,716,815,255,227,610,0,0,0,0,0,0,0,0,0,0,0,0,5160,2802,1,9337,234,105,150,245,610,240,163,571,0,0,0,0,0,0,0,0,0,0,0,0,895,50,1,3
